allfunds_id,isin,name_last,n_obs,start_date,end_date,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,alpha_daily,beta_mkt,beta_smb,beta_hml,beta_wml,asia_name_flag,japan_name_flag,pacific_name_flag,ann_return_scaled,ann_vol_scaled,sharpe_scaled,sortino_scaled,max_drawdown_scaled,ret_skew_scaled,ret_kurt_scaled,beta_mkt_scaled,beta_smb_scaled,beta_hml_scaled,beta_wml_scaled,max_abs_scaled,l2_scaled,outlier_clustering_flag
37902,LU1377519092,"QCF (LUX) NEW EUROPE ""A"" (EURHDG) ACC",380,2017-06-26,2021-07-09,0.2290131403518798,0.2856000845494302,0.6858693274723442,0.660891500208712,-0.3523905662108837,-2.377180132971658,34.119576649771744,-0.0004940803843044,1.2240524014307317,2.0529039309291144,0.3248954117196596,-0.2692825782179293,0,0,0,1.5260005655071938,1.8088837792410948,0.0616828482653017,0.0299671942010677,-0.7709882433388443,-0.4785218228205954,0.1840181355723668,2.429711025741358,9.18415942254606,2.2038219847577305,-2.698294194157765,9.18415942254606,10.433245545169907,1
38068,IE00B00Z9M92,"PRINCIPAL PREFERRED SEC ""A"" (EUR HDG)",1374,2016-01-06,2021-07-15,0.0365484796672637,0.054967470101373,0.4739179864324265,0.3064110790625578,-0.2183333333333332,-12.989271951299196,335.9447014051339,4.584048786772673e-05,0.2195289869547746,0.1146923694626686,0.0186067543710046,0.0492355126206371,0,0,0,-0.444854414217144,-0.7477577392295656,0.0412623736346227,0.0159040758298948,0.2890808261034419,-5.825194133847329,6.740184313367973,-0.6643938226008961,-0.0183618371567086,0.2238477666557161,0.0671170506810354,6.740184313367973,8.983423647943845,1
38388,LU0866412082,"LO FUNDS ALL ROADS ""M"" (USDHDG) D",745,2016-01-06,2021-07-15,0.1388682549440965,0.0923647164216683,1.4082061970620194,2.746960754674574,-0.0391993327773141,14.135082427804528,322.00302293239343,0.000377782223804,0.1911774140682741,-0.0404284419003089,-0.0511779462679483,0.0296393597644634,0,0,0,0.6029090448579161,-0.3331964559186376,0.1312764712539008,0.1127267405849346,1.7055983029959056,7.840823555781605,6.437346831104799,-0.751721542255906,-0.7548668672423305,-0.2272688671731693,-0.1030190358482174,7.840823555781605,10.369602074171329,1
40342,LU1620156130,"BNP PARIBAS AQUA ""C"" (USD) ACC",949,2017-09-29,2021-07-15,0.2887059326970782,0.2760337244930961,0.8670943442178768,1.447836291031341,-0.3771929824561404,12.278777092435122,291.6720624106096,0.0007501826347795,0.7804638886444182,0.1702950984583007,-0.1213156463849088,0.1039776965485828,0,0,0,2.137259986476774,1.7028374017190138,0.0791429918942092,0.0611872477914283,-0.9671154775407108,6.905564371509397,5.778505663809166,1.0633821295681636,0.2456368438194052,-0.6806674329270186,0.5423950815232482,6.905564371509397,9.562396242198608,1
45665,LU1685828037,"ALLIANZ STRUCT A US EQ 250 ""RT14"" (USD)",799,2017-10-13,2021-02-05,0.119106312413596,0.2916381077373235,0.3294904827359201,0.3048493747326825,-0.4900284900284899,-2.358948559024779,29.71695468900564,0.0009258292253686,1.0515425965574352,1.8540445153766685,0.4886408452506699,-0.4520425466921596,0,0,0,0.4005450227734392,1.87581733418778,0.0273474903376524,0.0158421191419039,-1.8593719335688983,-0.4693362396879783,0.0883855363439551,1.898351162991421,8.23998591966546,3.2623389390903883,-4.285037573770621,8.23998591966546,10.386095791835588,1
50553,LU0094219127,"BNP PARIBAS INSTICASH ""I"" (EUR) B",1394,2016-01-06,2021-07-15,-0.0042452387067341,0.0001771614018464,-79.93104310470657,-79.93104310470657,-0.0232547411183619,-2.0072717372868096,5.245928727209808,-5.6139300544267376e-05,0.0012196147070727,0.0020526998918859,0.0007782738108009,-0.0001818471243746,0,0,0,-0.8625856627117002,-1.355127075809594,-7.705362205792349,-3.167314936208763,1.83168152938908,-0.2921515001092152,-0.4431676697608118,-1.336824228279942,-0.5531687563388218,0.1085972308941072,-0.3619302350455468,7.705362205792349,8.823695535105369,1
50554,LU0167237972,"BNP PARIBAS INSTICASH ""P"" (EUR) B",1394,2016-01-06,2021-07-15,-0.0045435959710163,0.0001864289515181,-77.56501579997727,-77.56501579997727,-0.0248718030814443,-1.9629813593063603,4.7485467392970975,-5.73280577151108e-05,0.0012282672287598,0.0020704600300702,0.0007866154110915,-0.000180483364565,0,0,0,-0.8656408672253809,-1.3550243418475232,-7.477407051960041,-3.07344875892244,1.8188944731919627,-0.2698367537192527,-0.4539716708168575,-1.3367975770253104,-0.5530844321853261,0.1086511543846346,-0.3619183947236899,7.477407051960041,8.588720974479198,1
50555,LU0167237543,"BNP PARIBAS INSTICASH ""C"" (EUR) A",1394,2016-01-06,2021-07-15,-0.0047841132279607,0.0001966362143998,-74.76753142389543,-74.76753142389543,-0.0261743269819904,-1.95518133479431,4.631449121828528,-5.8286611824273445e-05,0.0012264944060205,0.0020674225616695,0.0007851959919231,-0.0001820425832382,0,0,0,-0.8681037849988172,-1.354911190842684,-7.207883120423598,-2.962465608442247,1.808594653707852,-0.2659068805332815,-0.4565152345436021,-1.3368030376241915,-0.5530988539172409,0.1086419786829208,-0.3619319320422163,7.207883120423598,8.312945075721737,1
50600,LU1701662055,"INVESCO GL H-Y S-T BND ""A"" (EURHDG) ACC",898,2017-12-13,2021-07-16,0.0279365895932612,0.1588227744811058,0.0779060250963566,0.0794553283014077,-0.1835372544333922,5.536052562711395,383.70509548089575,8.569308671273014e-05,0.1685291148977264,0.2588561242744401,0.0456715266350336,-0.0857210347312726,0,0,0,-0.5330409227263548,0.403513878299762,0.0031085588475502,0.00690017773687,0.5642338050806618,3.5083888512512,7.777623063808302,-0.8214821981654102,0.6661196946375552,0.3988054414369273,-1.1045914467202766,7.777623063808302,8.721427777933423,1
51345,LU0326423067,"BGF WORLD GOLD ""D2"" (EUR HDG)",1384,2016-01-06,2021-07-16,0.1845751883285313,0.3451222432272798,0.4624175460157489,0.6712912621763278,-0.5013586956521741,0.5064019892644944,9.049810533316714,0.0003007032184083,0.89667394788471,0.7141337269726407,0.4941706313071846,0.7409163010585076,0,0,0,1.0709520453142714,2.468707293400069,0.0401543624721636,0.0303797785776877,-1.948966506530578,0.9743084912655438,-0.3605407470957626,1.4213290948055115,2.827752563407971,3.2980857209604584,6.072370394845101,6.072370394845101,8.359972427482255,1
51594,FR0013297561,"AMUNDI EURO LIQUIDITY ""R"" (EUR) A",891,2017-12-04,2021-07-15,-0.0040721204158675,0.0001752247964141,-109.64038517607902,-110.22750732345236,-0.0143148571524795,-2.531560078005991,9.585094635614702,-7.593112416849619e-05,0.0010769074622768,0.0017551535408269,0.0004530098058997,-0.0001125659212996,0,0,0,-0.8608129162530932,-1.355148543744062,-10.567711946473477,-4.369250888436033,1.90237442878147,-0.5563028099834997,-0.3489134462544485,-1.337263791132986,-0.5545814899515014,0.1064945923264377,-0.3613287275533497,10.567711946473477,11.816610853472907,1
52496,LI0037728396,"CREDIT SUISSE MONEY M ""B"" (CHF)",1308,2016-01-06,2021-07-15,-0.0108107201786744,0.0034934381537971,-5.874338938304022,-7.147969908515441,-0.0549235331514066,-0.1697648920912755,405.2653931811726,-8.163752347652191e-05,0.0026311016079441,0.0033166771089727,0.0021055631978711,-0.000150373281724,0,0,0,-0.9298167679298428,-1.3183650122520754,-0.5703611190244696,-0.2798297248499105,1.5812578395946228,0.6336364725845034,8.245950194229701,-1.332476605914528,-0.5471674624433192,0.1171773683014417,-0.3616569754697556,8.245950194229701,8.724863356503535,1
52497,LI0037729428,"CREDIT SUISSE MONEY M ""B"" (EUR)",1308,2016-01-06,2021-07-15,-0.0068472194496338,0.0017555627099392,-9.411779504232731,-11.491178067432005,-0.0350235226181638,-1.0538217861941332,480.29024863564257,-6.558820032246456e-05,0.002653287236972,0.0038654350075778,0.0013867916576059,-0.000672688275479,0,0,0,-0.8892301733769284,-1.337629956736753,-0.911176208844908,-0.4521355753451184,1.7386188800625784,0.1882235796326424,9.875620422058743,-1.3324082703622158,-0.5445619903015051,0.1125309372819264,-0.3661917752146476,9.875620422058743,10.315976662409422,1
53154,LU0355214700,"CANDRIAM MONEY MARKET USD ""I"" (USD) INC",1385,2016-01-06,2021-07-15,0.0080913761283725,0.0092349664129484,-0.197175625014632,-0.062495735220029,-0.0184646187501157,-27.021207401374262,798.4604848922489,-7.373452625173578e-06,0.0036337107913783,0.008290300950544,0.0066578496510821,0.0015710913197863,0,0,0,-0.7362576464710832,-1.2547182051344088,-0.0233942121653438,0.0012686266267657,1.8695598329496168,-12.894880490260196,16.786830823835412,-1.3293883972269538,-0.523552971615912,0.1466051959226019,-0.3467110188552492,16.786830823835412,21.351133711558226,1
53452,LU1735753516,"CHINA A SHARES ""Z"" (USD) A",803,2018-01-02,2021-07-15,0.8617382407780052,1.0905269436173468,0.5564338973123131,0.7133832337215439,-0.2869060573086679,0.6305634761406332,3.756788533663496,0.0026858246261308,0.7689535210842554,0.2606881256989866,0.4375977833727697,-0.6106021859092999,0,0,0,8.005161002211125,10.731773684253632,0.0492123778973121,0.0320496715901211,-0.2531638714284948,1.036864563653653,-0.4755143823773893,1.0279282182298397,0.6748179360433791,2.9323758663273485,-5.661670869902293,10.731773684253632,14.926073597805663,1
53453,LU1735753789,"CHINA A SHARES ""I"" (EUR) A",803,2018-01-02,2021-07-15,0.9595209134885084,1.1810486853565174,0.55723968438104,0.7079943068584478,-0.2876314834965543,0.4812722041458196,2.722512086890584,0.0023290462122268,-0.0563542926719199,-0.4419414624145095,-0.2219869899096739,0.6145457004850488,0,0,0,9.006464133688572,11.735238193418985,0.0492900115386655,0.0318358794824378,-0.2589002412418582,0.9616473940402048,-0.4979806640175254,-1.5141617630673032,-2.6612284744003376,-1.3314478647137176,4.97520608960005,11.735238193418985,15.999240180440173,1
53459,LU1735753946,"CHINA A SHARES ""A"" (USD) A",803,2018-01-02,2021-07-15,0.9493904236290792,1.1419621353734746,0.5717341245828372,0.7272646880706619,-0.3034482758620698,0.547049026084945,3.278287561322937,0.0023702206153567,0.6860830826438431,-0.0724039122951413,0.3008717159512782,0.8296572033481663,0,0,0,8.902727030391357,11.301950400451906,0.0506864799307714,0.0326003833474715,-0.3839728837585729,0.9947876192276536,-0.4859082549665059,0.7726730179351878,-0.9066846315914444,2.048523062960649,6.842829267127308,11.301950400451906,16.14959031937337,1
54418,LU1737066693,"PICTET SHORT TERM MON ""I"" (USD) D",862,2017-12-20,2021-07-16,0.0143567066393759,0.0031694880332996,-0.3264031852926219,-0.1529449390574785,-0.0046759479456361,-15.930388907539855,371.792144597875,-3.95957256066569e-06,0.0009423446834376,0.0018903679543009,-0.0005850246616847,-0.0005043277266011,0,0,0,-0.6721001133774408,-1.321956110284588,-0.0358446552873065,-0.0023197178466231,1.978594930234535,-7.307012126249647,7.518853070023636,-1.3376782676304104,-0.5539394993972444,0.0997843161408624,-0.3647300492767944,7.518853070023636,10.875670525319974,1
54581,LU1726319913,"OYSTER - STABLE RETUR ""R"" (USD) A",861,2017-12-18,2021-07-15,0.0623537054775042,0.1010899741269188,0.4438117163589482,1.0964126927178874,-0.1290574892452094,17.594392902720294,435.04225848743306,0.0001718376556659,0.1729977682659042,0.1785210539164518,0.0134662317734142,0.0195946828583616,0,0,0,-0.1806066421320485,-0.236473986019986,0.0383617818231085,0.0472454011711661,0.9950372220005296,9.583722114153842,8.892755450617528,-0.8077179773888813,0.2846932252227488,0.1906173418045149,-0.190228093248304,9.583722114153842,13.145993719015728,1
54663,FR0013289386,"AMUNDI EURO LIQUIDITY ""R"" (EUR)",923,2017-10-30,2021-07-16,-0.0041043173559918,0.0002112819089835,-89.11627143454321,-91.2357357785728,-0.0148524852485266,-4.325716894968248,42.80653443105298,-7.452188116490665e-05,0.0012416875170268,0.0022014771475792,0.0003393151435848,-0.0002541871063276,0,0,0,-0.8611426157394821,-1.35474883830235,-8.590314012023656,-3.615800160606428,1.8981230884900944,-1.4602498111133653,0.3727139535223686,-1.3367562402297766,-0.5524623701600901,0.1057596238752129,-0.3625582992130096,8.590314012023656,9.876907341967339,1
55371,LU0956005499,"BNP PARIBAS GLOBAL EQUITY ""C"" (EUR)INC",889,2017-12-28,2021-07-15,0.974987655274672,1.1472315715555377,0.5806062560147779,0.7236894926931886,-0.3114993974866584,0.5243924849609091,3.0403229776427985,0.0023783499791101,0.6225983638408216,-0.3212831545791597,-0.1527752943572854,0.2345567485562681,0,0,0,9.164844924016212,11.36036390521243,0.0515412663828744,0.0324585464707523,-0.4476378186922971,0.983372612350092,-0.4910772592245228,0.57712916757452,-2.088349504379918,-0.8840353683741536,1.676097653366997,11.36036390521243,14.924798906187572,1
55646,LU0357613495,"UBS (LUX) MONEY MARKET FUND ""Q"" (EUR)ACC",1387,2016-01-06,2021-07-15,-0.0045829759189459,0.0006599945415936,-21.907874083861483,-155.0894152996786,-0.0249667742547941,-0.4047645335405422,7.00103137382906,-5.7285754412089234e-05,0.0013945534198529,0.0024249611610828,0.0009053331598803,-0.0004692652023973,0,0,0,-0.8660441213407194,-1.3497747050942672,-2.1151137781656693,-6.149034155975688,1.81814348049134,0.5152369998370065,-0.4050437905123522,-1.3362853869631786,-0.5514012804285261,0.1094185941059342,-0.3644256323488561,6.149034155975688,7.129229085403861,1
55648,LU0357834745,"UBS (LUX) MONEY MARKE ""Q"" (EUR)",843,2016-02-29,2021-07-15,-0.0014464227831376,0.0067158656802042,-0.7897259587757968,-1.679057824747563,-0.0105094585126601,24.137354266460854,657.8225191264406,-1.8298948405865693e-05,-0.0026813589548453,-0.0051139740876118,-0.0044843844969788,-0.0012770265353639,0,0,0,-0.8339255425590933,-1.282643299501295,-0.0804835374727565,-0.0628644048841706,1.9324659449822783,12.880251295630778,13.731929827057517,-1.3488398979464309,-0.5871957278876805,0.0745772712316014,-0.371438710530541,13.731929827057517,19.048882549851754,1
56197,LU0368236153,"BGF WORLD GOLD ""I"" (EURHDG)",1385,2016-01-06,2021-07-16,0.1872955584040472,0.3447148510409582,0.469643552478595,0.681938798581628,-0.4979702300405932,0.521900080450698,9.158987256079024,0.0003087002477857,0.8949686073627655,0.7153359542750749,0.4910709055986848,0.7398103271622458,0,0,0,1.0988088731129553,2.464191211490566,0.0408505528379885,0.0308021927813974,-1.9221719240182968,0.9821168683920904,-0.3581692389658247,1.4160763527579052,2.8334606721251,3.2780478356559724,6.062768200378946,6.062768200378946,8.343041887900778,1
56566,LU0360484686,"US ADVANTAGE ""Z"" (EUR)",1384,2016-01-06,2021-07-15,0.7922047742225089,0.8911424766376215,0.6444221372250711,0.7371714248335094,-0.3159096429438908,0.7100873488649952,7.489893514734531,0.0020534087441664,0.6986447731193363,-0.0323629848935782,-0.0651978819204041,0.0272315655581897,0,0,0,7.293132215570869,8.52152858236968,0.0576896142861972,0.0329934081901906,-0.4825122129902214,1.0769309422376232,-0.3944248553378634,0.8113651846318441,-0.7165725236065398,-0.3178994225832343,-0.1239237862055896,8.52152858236968,11.342266951502692,1
56567,LU0360480692,"SUSTAINABLE ASIAN ""Z"" (EUR)",1384,2016-01-06,2021-07-15,0.6217476956627888,0.8936061249096421,0.5305670362094078,0.6308927254585605,-0.3525423728813568,0.8194291567622142,7.170804279246768,0.0013858681239402,1.299807223990912,0.0192382318062993,-0.0593091277112106,0.4400064159812052,1,0,0,5.547636804030419,8.548838967218025,0.0467202323966725,0.0287770683291296,-0.7721886676087569,1.1320204407766394,-0.4013560279998448,2.663048905566728,-0.4715728016216631,-0.2798321248521582,3.45983564780722,8.548838967218025,11.19212866630708,1
56568,LU0360481310,"ASIAN PROPERTY ""Z"" (USD) A",1384,2016-01-06,2021-07-15,0.6115256284925723,0.9244904876044728,0.505989871074085,0.6114260021059126,-0.3762306610407876,0.7279952403987947,6.342244581236894,0.0014963194480347,1.0304288613275858,0.2384356315837275,0.8900977647123426,0.2658592258289737,1,0,0,5.442961941051233,8.89120270500106,0.0443523427920233,0.0280047750839287,-0.9595058383934578,1.0859534450063304,-0.4193537843919935,1.8333172278935792,0.5691643251330476,5.857519436773481,1.9478694149437168,8.89120270500106,12.359110197055166,1
56570,LU0360480858,"EMERGING MARKETS EQUITY ""Z"" (USD) A",1384,2016-01-06,2021-07-15,0.7055600223311014,0.9295439094198168,0.5643723680024456,0.6651557663729036,-0.3962782184258677,0.6939271953091767,6.415660411956299,0.0016066679552877,0.8221232724621821,-0.7986297586151124,0.3306122254103166,0.2836375111080324,0,0,0,6.405882368639309,8.947221616525665,0.0499772107053466,0.0301363682266438,-1.118033618250024,1.0687889993447417,-0.4177590649773409,1.1917001952219526,-4.354764770505046,2.2407777891782272,2.1022225629712774,8.947221616525665,12.388821235203942,1
56577,LU0360482987,"GLOBAL BRANDS ""Z"" (EUR)",1384,2016-01-06,2021-07-15,1.7720517190925928,1.3728101692292332,0.7370302066828022,0.902730515954514,-0.3088317184541707,1.1563716106381356,8.139020405089653,0.0036680165999602,0.7429287528799923,0.0012331578723024,0.4749858946982304,0.4580650360477546,0,0,0,17.326850737171867,13.860979916834014,0.0666119486469012,0.0395615483665377,-0.4265429178888241,1.3017815886623456,-0.3803246913203936,0.9477674570993472,-0.5570598965055489,3.1740677955314816,3.6166226951828673,17.326850737171867,22.775798317470745,1
56582,LU0360485733,"INDIAN EQUITY ""Z"" (USD)",1363,2016-01-06,2021-07-15,0.6778642382904376,0.9449966678781287,0.5377982115772251,0.6519954903920955,-0.5258788199964667,0.7618571514471104,5.9360697506646005,0.001896534223288,0.7571046424529049,-0.0105069241033286,-0.1244858055566605,-0.300752598887435,0,0,0,6.122275114716694,9.118520736313933,0.0474169207611999,0.0296142674056252,-2.142861493308396,1.1030140345017774,-0.4281766075039804,0.991431634583946,-0.6128011561901509,-0.7011606287302277,-2.9715205870626145,9.118520736313933,11.71770675878179,1
56586,LU0360479090,"LATIN AMERICAN EQUITY ""Z"" ACC",1384,2016-01-06,2021-07-15,0.6997161686533575,0.9470204311662656,0.5503254059955262,0.6802269124608258,-0.5450511286899479,0.609475878126052,5.704849271500887,0.0017552129688811,1.3368438893458692,0.406574440735433,-0.4808857305393678,-0.0423080610539311,0,0,0,6.346040795227373,9.140954845463629,0.0486238546478052,0.0307342780089059,-2.2944681690505617,1.0262400347350564,-0.4331991180929697,2.777128203460431,1.3674780884814572,-3.0050744233438538,-0.7276749417169304,9.140954845463629,12.22621907589369,1
56588,LU0360477805,"US GROWTH ""Z"" (EUR)",1384,2016-01-06,2021-07-15,2.096115415037483,1.3575428700254923,0.8271087931528595,1.0370461409498932,-0.4529653652125986,1.102662469810899,7.47591129847029,0.0042156623261879,0.7647216986622362,0.666340068543328,-0.4662655590238894,0.6177383147888622,0,0,0,20.645291362214422,13.69173667639896,0.0752905796985103,0.0448901826739012,-1.566292094526624,1.2747214028831315,-0.3947285733713986,1.0148934774914926,2.6008309174334965,-2.9105636996511866,5.002924739655232,20.645291362214422,25.67544266230986,1
56589,LU0360477474,"US PROPERTY ""Z"" (EUR)",1384,2016-01-06,2021-07-15,0.5577802287546512,0.9535872520843358,0.454915237990906,0.5604570398271711,-0.4638743455497377,0.7758130934824572,6.413540392374516,0.0014699338565331,0.9290294291973245,0.1228355459041288,-1.046151770328561,0.0811905095815464,0,0,0,4.892604341199014,9.213750304352557,0.0394315518027846,0.0259827098102975,-1.652555792398996,1.1100454332243002,-0.417805115486521,1.5209895409007714,0.0203015140552459,-6.659183572665719,0.3445540643584655,9.213750304352557,12.639144321394253,1
56592,LU0360479504,"EMERGING MARKETS DEBT ""Z"" (USD) A",1384,2016-01-06,2021-07-15,0.5395725286709327,0.8696252850532876,0.4852939266688187,0.5448858925431662,-0.2458053691275168,0.7553465862449756,7.6197785653550945,0.0016690509878732,0.3366013395505262,0.483709186302607,-0.3425490713767553,0.0056801229881382,0,0,0,4.706155897876078,8.283003144425667,0.042358389813891,0.0253649637392398,0.0718433462978877,1.099733827423728,-0.3916035263429031,-0.3037908455539945,1.7337095928517154,-2.110810101147459,-0.3110359262690064,8.283003144425667,9.988829349849187,1
56593,LU0360486202,"EMERG MKT DOM DEBT ""Z"" (USD) A",1384,2016-01-06,2021-07-15,0.6776120457258086,0.9800435892910158,0.5183976198464892,0.6141109578728503,-0.2551328502415443,0.684375916296714,5.565168719089657,0.0019970989160634,0.5942760505568753,0.6237859620237345,-0.2948515424863445,-0.1760602344637263,0,0,0,6.119692640770149,9.507027863084357,0.0455477686750943,0.0281112939451107,-0.001914510794532,1.0639767945593828,-0.4362332224080315,0.4898915725266806,2.398786374041171,-1.8024739117250532,-1.8889269239678912,9.507027863084357,11.915139877808425,1
56596,LU0360483100,"EURO CORPORATE BOND ""Z"" (EUR) A",1384,2016-01-06,2021-07-15,0.0363358507995996,0.0468721311441558,0.5513557966779135,0.4457983138745595,-0.1387938408896495,-11.896866988528396,361.56970559355454,0.0001134094631865,0.1208536734388109,0.2081937777644565,0.0337386569848802,-0.046409292540379,0,0,0,-0.4470317524421365,-0.8374973440709959,0.0487231277483486,0.0214339134899088,0.9180461861128052,-5.274809585083096,7.2968039317717235,-0.9683307558387452,0.4255776763700492,0.3216665279041916,-0.7632823122133781,7.2968039317717235,9.198842056309159,1
56600,LU0360476583,"GLOBAL BOND ""Z"" ACC",1384,2016-01-06,2021-07-15,0.5180598482165253,0.8703619814708076,0.4686882704459471,0.5376004517070977,-0.2054894340539226,0.7869003357416866,7.7141936148975,0.0016399977198137,0.1519204732640153,0.3757918262031084,0.2527891862567986,-0.026150509278783,0,0,0,4.485864166137004,8.291169676518482,0.0407585160883406,0.025075932213796,0.390645061504092,1.1156314997800652,-0.3895526674060053,-0.872639670318564,1.2213239377711884,1.7376980720507726,-0.5873931911563134,8.291169676518482,9.79977081235762,1
56602,LU0360484413,"GLOBAL CONVERTIBLE (USD) ""Z"" (EUR)",1384,2016-01-06,2021-07-15,0.5822590976092947,0.913866898849668,0.4917795599718943,0.5496503748603897,-0.2203786843646304,0.7260022689381691,6.698566630497966,0.0017698249187687,0.4446552304072816,0.5529106813697099,-0.0309795795118188,-0.088929167699164,0,0,0,5.143270101908453,8.773436585275572,0.04298324884842,0.0255539825814873,0.2729070373574775,1.0849493295588186,-0.4116138503170494,0.0290337185767941,2.0622744627653007,-0.096698424992605,-1.132444831628456,8.773436585275572,10.506928070655722,1
56603,LU0360478795,"SHORT MATURITY EURO BOND ""Z"" ACC",1384,2016-01-06,2021-07-15,0.0031729266735072,0.0316070589660407,-0.2114291799719476,-0.1528942163797589,-0.0443078913324698,-1.1776444037464069,309.0451965931393,-5.117175024952185e-05,0.0070304036641221,-0.0752275795748435,-0.0146127041395051,0.0394704515026542,0,0,0,-0.7866229996022128,-1.0067158971642751,-0.024767472442796,-0.0023177055520694,1.6652019379694707,0.1258382392040735,6.155880326777087,-1.3189259991041895,-0.920091247612312,0.0091037015000571,-0.0176643498074368,6.155880326777087,6.700969735530971,1
56627,LU0360485493,"GLOBAL PROPERTY ""Z"" (EUR)",1384,2016-01-06,2021-07-15,0.5681793196593596,0.9414423254032478,0.4678635759887843,0.5583333121954199,-0.4086071263304028,0.6797740338139001,5.966282806904077,0.0015615446766645,0.4534312205314299,-0.3445587131828937,-0.053764534380692,-0.0672220369057022,0,0,0,4.999091942721536,9.079119632684716,0.0406790608126253,0.0258984562625927,-1.2155255151739148,1.0616582358745656,-0.4275203274225734,0.0560652772252269,-2.198860568879121,-0.2439896227519557,-0.9439809882361188,9.079119632684716,10.770321042079111,1
57001,LU0070177232,"JPM EUR LIQUIDITY VNAV ""A"" (EUR) ACC",1407,2016-01-06,2021-07-15,-0.0052218549407365,0.0001943907299077,-77.6077561120513,-78.23626289107763,-0.0288035052966993,-1.4701674762350114,4.062664442121175,-5.994599756696199e-05,0.0011700286884916,0.0016548319904336,0.0008840098274801,-8.269613145341582e-05,0,0,0,-0.8725862984711004,-1.3549360828073158,-7.481524871899905,-3.100078797523522,1.7878042006331027,-0.021543166722904,-0.4688702261387125,-1.336976961743683,-0.5550578111223452,0.1092807514291542,-0.3610693945512457,7.481524871899905,8.592753855052145,1
57109,LU0333227808,"LUMYNA MARSHALL WACE TOPS ""C"" (GBPHDG) I",968,2016-01-06,2021-03-17,-0.0620514495084837,0.1317638236311397,-0.5706740044799146,-0.4007471199432756,-0.3039394364222628,-27.462038881822348,816.3767994416917,-0.0003443369427994,-0.0513850737225737,-0.0685535442960803,0.0471671502838357,0.1399742835937534,0,0,0,-1.45452632346662,0.1035561409483481,-0.0593789534981862,-0.0121506455778756,-0.3878567780238393,-13.116983871072462,17.176004308233075,-1.4988557142265533,-0.8884032973586484,0.4084737598469066,0.8549216520814829,17.176004308233075,21.755101416988975,1
57339,LU0161688154,"JPM EUR LIQUIDITY VNAV ""D"" (EUR) ACC",1407,2016-01-06,2021-07-15,-0.0052218836616299,0.0001944583153849,-77.58093141108658,-78.19220966013775,-0.0288041505147151,-1.4714364512464229,4.083985851431295,-5.994450278223101e-05,0.001170143334058,0.0016585488944837,0.00088528989879,-8.655411026235606e-05,0,0,0,-0.8725865925755631,-1.3549353335991536,-7.478940443215292,-3.0983310964817066,1.787799098516291,-0.0221825122612813,-0.4684070880792311,-1.3369766086156247,-0.555040163467558,0.109289026329742,-0.3611028899736015,7.478940443215292,8.589848727451756,1
57817,LU0176037959,"JPM USD TREASURY VNAV ""D"" (USD) ACC",1377,2016-01-06,2021-07-15,0.009331867499754,0.081831146727992,-0.0063592474499091,-0.0037816914557556,-0.1267057991275199,5.188504192335162,696.4062633047574,-3.923245841697716e-05,0.0168634839048824,-0.0748439816206051,0.0110887105157908,0.0546298729409146,0,0,0,-0.7235549061971244,-0.4499646835216874,-0.0050099878520631,0.0035979585115492,1.01363341335227,3.333284142354521,14.570035795868533,-1.288638421125784,-0.9182699457486564,0.1752480792473147,0.1139515166579407,14.570035795868533,15.089656140492545,1
58078,LU1625185423,"EMERGING MARKETS FI OPP ""I"" (USD) A",861,2018-02-01,2021-07-15,0.985596477657219,1.1633380217078788,0.5768304836736712,0.6834564223035069,-0.2453545695866517,0.5599791133588917,3.180798119160529,0.002995674263071,0.6567234151888449,0.9249617677550432,1.1431861015090288,-0.1491372980275239,0,0,0,9.273480194238187,11.53890942130607,0.0511774891926736,0.0308624006822306,0.0754080823403391,1.0013021632770531,-0.4880258950533456,0.6822401936633744,3.82875243670025,7.493585186310315,-1.6551788471514652,11.53890942130607,17.158441995369305,1
58170,LU0354091653,"CANDRIAM MONEY MARKET EURO AAA ""C"" (EUR)",1383,2016-01-06,2021-07-16,-0.0045486788920506,0.002652860762297,-5.448140265551357,-3.547645788539336,-0.0280568720379142,0.4441496201186472,616.1862338880469,-5.709596139647455e-05,0.0011572813594137,0.0026001824780373,0.0018955700816484,-0.0009024662819108,0,0,0,-0.8656929167818884,-1.3276831005187328,-0.5292989622960734,-0.1369959285287953,1.7937082671789035,0.9429439851807884,12.827517362156652,-1.3370162257091964,-0.5505693393099796,0.1158198875520759,-0.3681867346881585,12.827517362156652,13.17962598118802,1
58172,LU0354127358,"CANDRIAM MM EURO AAA ""I"" (EUR) INC",1384,2016-01-06,2021-07-16,-0.0042642861595284,0.0164514248277087,-0.8607377350113385,-1.145874743091427,-0.0418417057108507,0.5719873972345582,342.47949426243326,-5.457818115450651e-05,0.0003302423842821,0.0030296382233065,0.0042788719920575,-0.0055972203918665,0,0,0,-0.862780710296318,-1.1747212921060983,-0.087325174652227,-0.0417117083076072,1.684703512340841,1.0073522766760057,6.882131369447721,-1.3395636479652098,-0.5485303071916534,0.1312265185955222,-0.40894713788298,6.882131369447721,7.4585667099451545,1
