allfunds_id,isin,name_last,n_obs,start_date,end_date,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,alpha_daily,beta_mkt,beta_smb,beta_hml,beta_wml,asia_name_flag,japan_name_flag,pacific_name_flag,beta_rank,sharpe_rank,drawdown_quality,asia_thesis_score,asia_aligned_flag
25237,LU0302446645,"SCHRODER ISF GLB CLIM CHANGE EQ ""A""(EUR)",1389,2016-01-06,2021-07-16,0.16867875135194432,0.16411230302304552,0.8906179616167389,1.036719532021262,-0.31076459684893387,-1.0980155721377591,8.82221940009825,0.0003384170262805954,0.7378570296659577,0.18536338249986428,-0.101680608831764,0.06684039959090071,0,0,0,0.7847409186927888,0.8806279252785486,0.3830509878639771,0.7484591807149069,1
161893,IE00B59JG481,"BARINGS ASEAN FRONTIE ""A"" (USD)",1361,2016-01-06,2021-07-16,0.12032702018327424,0.1622067877635701,0.6401265454686247,0.7237832000459291,-0.44200000000000095,-1.6712684319489626,17.890554371592664,0.00014650106349049026,0.9788164180142864,0.5670028059961735,0.3136633673637654,0.12238384505055992,0,0,0,0.9481837385577601,0.6843805657954687,0.05579256927473802,0.7483742699747339,1
162978,LU2041044509,"BGF CIRCULAR ECONOMY ""E2"" (EUR)",447,2019-10-03,2021-07-16,0.21236906920786636,0.1992617935197746,0.9317358231313709,1.0086709226246722,-0.3190243902439024,-1.1968869988823094,7.007099663013459,0.00023119996806172515,0.7348998318014752,0.256240335555936,-0.13636722837815904,0.044355949688796865,0,0,0,0.7830012840160709,0.9012550221596322,0.3544712753178975,0.7482852172472352,1
293827,LU1279613878,"BGF ASIAN GROWTH LEADERS""D2""(CHFHDG)",1371,2016-01-06,2021-07-16,0.11805704925032612,0.1800451542985592,0.5650153331138751,0.7118593237234931,-0.4089219330855005,-0.7083975262676113,5.5159243393749,5.123713367022971e-05,1.0251545494579377,0.15480117823943126,0.2841875560849347,0.26938201667293904,1,0,0,0.9670297808888705,0.6109017106407655,0.10222424719380359,0.7482769332725842,1
176632,LU0830623988,"GS INDIA EQ PORF ""R"" (USD) INC",1306,2016-01-06,2021-07-15,0.1613051779031487,0.19744860044720405,0.707769877926701,0.7973288890794784,-0.4563848920863305,-1.360303819596087,18.799071718080054,0.00034399523618811213,0.9330029889296724,0.4941252977839403,0.23344256305856728,0.1580916822718577,0,0,0,0.9251542890278756,0.7461375968189538,0.04415358489003024,0.7482500103549684,1
171708,IE00B90HDN76,"BNY MELLON BRAZIL EQ ""W"" (USD)",1332,2016-01-06,2021-07-15,0.2578222604876179,0.3495754689304423,0.628220894634232,0.8036385345140181,-0.5292373203558665,-0.7258853372819875,6.693604183140904,0.0005198015765866095,1.0137245702909992,0.2918681561797162,-0.3799261432989424,0.07791515852288439,0,0,0,0.9637161910284554,0.6728658410305265,0.012011763244004473,0.7482479393613054,1
159628,LU2025863411,"CS (LUX) EDUTAINMENT ""EBH"" (EURHDG)",440,2019-10-01,2021-07-15,0.18481362670375057,0.23698956268916482,0.6863394547066195,0.7882640944902451,-0.3553808240404194,-1.309757438290001,13.134780317367348,-0.0001152624794438343,0.8705179690080602,0.3179551407272455,-0.17761615176408002,0.23343123969650484,0,0,0,0.8873793646191442,0.7277057532203951,0.22540695025473223,0.7481650996147952,1
57367,LU0372741511,"SCHRODER ISF ASIAN TOT RET ""C"" (EURHDG)",1380,2016-01-06,2021-07-16,0.13546969326740688,0.15452692287594663,0.7592665162657325,0.901134921215912,-0.33916467343387846,-1.0514761790894185,11.30388717797104,9.799103539826303e-05,0.814915712962176,0.0504533751888763,0.01032580655662185,0.23380879778602606,1,0,0,0.8473677670546328,0.7915337779066396,0.2790456861202005,0.7481609576274697,1
94608,LU1868837565,"THREADNEEDLE (LUX) GL ""1"" (USD)",657,2018-11-26,2021-07-15,0.30029444588946697,0.2549490152545743,0.9799603461607557,1.1020931155219322,-0.36279042546965534,-1.0206263158389215,13.211679678948158,0.0003710435820383884,0.7712681008044243,-0.33200778521923696,-0.20720648440449166,0.44599137070170447,0,0,0,0.8116224164354057,0.922172058153502,0.20415855527482085,0.748140247690842,1
55857,LU0336376248,"JPM GLOBAL GROWTH ""A"" (EURHDG) D",1375,2016-01-06,2021-07-15,0.14237661457119954,0.16481126486486086,0.7481543117766841,0.9260271965749293,-0.28438661710037183,-0.5571352800360937,4.66515694128802,0.0002581004123169857,0.7653036946555039,0.16888904780287142,-0.10497258484429009,0.09482253054242837,0,0,0,0.8062792527854865,0.7828356045230501,0.4576895994698256,0.7481298927225282,1
