allfunds_id,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,beta_mkt,beta_smb,beta_hml,beta_wml
78008,-0.14848592001511457,-0.14393571698962718,0.04278446486935616,0.026030200830397043,-0.037480907108463704,0.1687899917396279,-0.256759132509842,0.097010448507177,-0.5161972106693685,-0.4338011137221406,0.04684433975146456
78013,-0.27034001062222474,-0.4706554943111237,0.04665688065555234,0.02702542854111935,0.39484160978125177,-0.04825078231898223,-0.20180928764294617,-0.28400229080857736,-0.5960212244705215,-0.3811140281258969,0.06908872950076346
78016,-0.47314500656660113,-0.7733752022947108,0.0384403077040857,0.022895975831555386,0.7692534517944555,-0.26898598673326884,-0.11019588115217022,-0.6027600047598823,-0.41445328885204824,-0.14843500112891325,-0.1026452386761176
78019,-0.8298196621137727,-1.0455812806614169,-0.04168034853575559,-0.009627519398094505,1.1174093352320302,-1.3900429114840491,3.5780689723518084,-1.0542132495768202,-0.07011511434740669,0.2180851245157673,-0.22048824429710326
78020,-0.8344338621122499,-1.1646772645668453,-0.06738457635101375,-0.01603263943603149,1.4793361665903526,-2.222210194973181,3.633406996044097,-1.2256667465018622,-0.2558339050557203,0.1588836615652708,-0.38481527858219133
78610,-0.629290034402922,-0.8350091842322334,0.013006255577074162,0.012992127786431216,1.4312307518679726,0.4176313579586239,-0.49954751031620853,-1.1584313081058422,-0.5444664724667148,-0.040556192109831156,0.024496048194320552
79003,-0.17850248956636447,-0.07884106070616027,0.03809723235678604,0.023964845205741006,-0.20219118580923987,0.2541986882501615,-0.17822178271134667,0.21099495293476395,-0.5048006820046911,-0.42886549043298894,-0.012697311380821615
79011,-0.5127166626993266,-0.7417846168706865,0.029720288654037707,0.019645036092734457,0.7038188912586557,0.06747134588914369,-0.11920881357001871,-0.5542581823444763,-0.33838911520635995,-0.1135869852724711,-0.16303479493370618
79012,-0.3577619669472962,-0.43081109229138415,0.03507340413504556,0.02208009669638794,0.28944283112980923,0.12374520296777831,-0.1423268033078995,-0.2067672884406655,-0.5463523693477449,-0.3556663639153201,-0.08346861727846745
79046,-0.264230245857543,-0.430461042194311,0.04508215061220249,0.026729889813440218,0.2944823851042696,0.12535532923603104,-0.14299436694724804,-0.207277482336418,-0.5500862022359528,-0.3571661183901834,-0.0837279633531708
79048,-0.0614401254726545,-0.07843461958315774,0.0470185190812577,0.028182500862996278,-0.1965876931326223,0.25613532072133627,-0.17826362179657562,0.2099758402441915,-0.5100146307849066,-0.43229819253752017,-0.012292168380364276
79049,-0.44143459011036174,-0.7481142975641677,0.04189722360091811,0.02564198437947709,0.7079918905697469,0.16301936520036117,-0.15389066257320128,-0.5512371367328933,-0.2877340656928504,-0.08063837700890324,-0.21432847893055584
79072,-0.7786179945635168,-1.0976981496385367,-0.028705023241738615,-0.004004670651286057,1.3555994672821252,-6.142237117336683,10.60722984237108,-1.124013126790179,-0.3986914628468197,0.030762283763013886,-0.20714603648524726
79073,-0.7468930786393158,-1.0976494012273328,-0.015924839606110804,-6.229412066513023e-05,1.3709249584643217,-6.153388570025632,10.605444496566157,-1.1238979024529265,-0.39773705687122024,0.029395402518438477,-0.20780315495571075
79076,-4.250478457362561,2.0267852772257284,-0.13309927910803276,-0.015235227770761407,-2.756890209182217,-6.149424126687198,3.6510580457165682,-1.2579573592788582,-0.164905520808746,-1.241059200875512,-1.519337809496379
79101,1.493401545519847,0.7466746840665269,0.09396160610572125,0.060120736279009566,-0.22517322652636215,0.6747152885784976,-0.4807961042133837,1.5980930939042954,1.2920022863228628,1.98284304658084,0.7884222760172136
