allfunds_id,isin,name_last,n_obs,start_date,end_date,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,alpha_daily,beta_mkt,beta_smb,beta_hml,beta_wml,asia_name_flag,japan_name_flag,pacific_name_flag
279666,LU0987207072,"AMUNDI INDEX MSCI NA ""RHG"" (GBPHDG) INC",1272,2016-04-12,2021-07-15,0.16630267700180834,0.18923127099126452,0.758983130316491,0.8046315039304036,-0.35246373106665796,-1.0938792125284869,23.29762116788488,0.00031492978117572467,0.5886629914614959,-0.0774895927196956,-0.3067497644817753,0.1553868113456684,0,0,0
279895,LU1328851503,"AMUNDI INDEX FTSE EPR ""I"" (EUR)",1158,2016-11-02,2021-07-15,0.07171310130277764,0.18140492555899218,0.31874152992221677,0.33601271917244147,-0.4297614193929339,-2.2351017259243102,34.05763930471442,-7.218843842059398e-06,0.6570364368114182,0.0025106305473498584,-0.05481027624379093,0.04242500184103497,0,0,0
279896,LU1328852659,"AMUNDI I FTSE EPRA NAREIT GL ""AE""",1370,2016-01-06,2021-07-15,0.06413301431776985,0.17618356790619455,0.29742140565851133,0.3187954645259647,-0.4298127870010596,-2.083196190542111,32.497474835729115,-4.170528535696873e-05,0.6255724105049221,-0.01480570816307331,-0.056287094347827964,0.060764828992346955,0,0,0
281400,LU0996177050,"AMUNDI INDEX MSCI EM ""AU"" (USD) INC",1329,2016-01-06,2021-07-15,0.1299004766357299,0.16697790511249425,0.6757183511130566,0.8684444373972297,-0.4078465701098204,-0.5781547882627258,5.312991452259022,6.970621400740801e-05,0.9732632685241979,0.22240301686605518,0.22937669003661387,0.16008228236001978,0,0,0
281401,LU0996177217,"AMUNDI INDEX MSCI EM ""AE"" (EUR) INC",1330,2016-01-06,2021-07-15,0.10911865675053223,0.16769080946038797,0.5620220276378037,0.7145949762726723,-0.3204899935901998,-0.6795363856758881,5.709537292890985,2.936981561363031e-05,0.8306069063548607,0.056557354880892294,0.20300180189257236,0.14202892889780128,0,0,0
283066,LU1322783850,"AMUNDI INDEX MSCI JAP ""I"" (USDHDG)",1330,2016-02-01,2021-07-15,0.11050147452241665,0.18117692173364316,0.5242437022059971,0.6850631111662008,-0.28487606189428427,-0.06450264566166863,6.757812035266074,0.00012244003707922386,0.757137933163824,0.07651511816868986,0.07630677613776346,-0.20822288465494435,0,0,0
283067,LU1322783777,"AMUNDI INDEX MSCI JAP ""I"" (CHFHDG)",1149,2016-11-02,2021-07-15,0.1006560727521939,0.16425026708517448,0.5145804993109026,0.6886320871226546,-0.32698746485909913,-0.03854730218017085,5.689756505826006,0.00017315466447008926,0.7278925921641043,0.12279536695970505,0.13292930785992407,-0.12484586208379268,0,0,0
283558,LU1328851255,"AMUNDI FUNDS INDEX FT ""IU"" (EUR)",1217,2016-08-09,2021-07-15,0.06612075291317177,0.17456873275458862,0.3041874415775572,0.30642909691394915,-0.41021105199417573,-2.8453374003369727,35.90234869959425,-4.510083508174851e-05,0.7842358008969095,0.18070112154812681,-0.028676036456064525,0.03606184012291827,0,0,0
285802,LU1365052627,"NN (L) GREEN BOND ""I"" (EUR) FR",1370,2016-03-02,2021-07-15,0.027186332948801795,0.03861109960606537,0.43177220685081635,0.5106421320382407,-0.08346365220499574,-1.7180836506120951,17.840679594393773,6.378733059026249e-05,0.041599525168129856,0.09793192847440957,0.008343722179651366,0.010613561570230922,0,0,0
286246,LU1328849515,"AMUNDI TOTAL HYBRID BD ""G"" (EUR) ACC",1365,2016-01-27,2021-07-15,0.043269237001365646,0.061406297052049766,0.5281304037692912,0.5033717232645332,-0.1866523321204101,-2.3390441141305858,32.34432185403339,5.564295430673786e-05,0.2963010594997672,0.16569887211719203,-9.071335137761595e-05,-0.03517106507051067,0,0,0
286247,LU1328849606,"AMUNDI TOTAL HYBRID BD ""F2"" (EUR) ACC",1365,2016-01-27,2021-07-15,0.04125950977612902,0.061553799404303174,0.4955337227578666,0.4745510098115955,-0.18815272788035764,-2.3228425309791643,32.07709966670137,4.760009904479783e-05,0.29901072475884366,0.16773114630991146,0.0018361062133394467,-0.03684309533457992,0,0,0
288143,LU1049756585,"AMUNDI INDEX MSCI NOR ""A"" (USD) D",1168,2016-11-02,2021-07-15,0.191646357048866,0.19293899175727114,0.8495886295412738,0.9133064005587482,-0.34615616520952697,-0.8926273357568107,22.135610592256633,0.0003555948937746152,0.5083004431468017,-0.1891958920826796,-0.34681775594379255,0.18677467457946545,0,0,0
